canonical_gene_id	graph_gene_id	label	label_text	regime	positive_sources	construction_bucket	source_manifest	support_from_lethal_positive_list	support_from_protocolized_bridge	supporting_xp_ids	supporting_orthogroup_ids	supporting_bridge_methods	construction_note
fgraminearum::FGRAMPH1_01G20597	FGRAMPH1_01G20597	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325554.1	OG0004227	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20623	FGRAMPH1_01G20623	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325542.1	OG0004241	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20641	FGRAMPH1_01G20641	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325533.1	OG0004230	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20645	FGRAMPH1_01G20645	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325531.1	OG0004231	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20649	FGRAMPH1_01G20649	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325528.1	OG0004233	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20653	FGRAMPH1_01G20653	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325527.1	OG0004234	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20657	FGRAMPH1_01G20657	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325525.1	OG0004236	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20673	FGRAMPH1_01G20673	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325518.1	OG0004237	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20703	FGRAMPH1_01G20703	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325505.1	OG0003203	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20717	FGRAMPH1_01G20717	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325499.1	OG0003897	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20745	FGRAMPH1_01G20745	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325486.1	OG0002526	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20749	FGRAMPH1_01G20749	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325484.1	OG0002527	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20763	FGRAMPH1_01G20763	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325477.1	OG0002529	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20769	FGRAMPH1_01G20769	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325473.1	OG0002531	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20771	FGRAMPH1_01G20771	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325474.1	OG0002530	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20773	FGRAMPH1_01G20773	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325472.1	OG0002532	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20779	FGRAMPH1_01G20779	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325469.1	OG0002533	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20833	FGRAMPH1_01G20833	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325444.1	OG0001607	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20835	FGRAMPH1_01G20835	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325442.1	OG0002536	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G20859	FGRAMPH1_01G20859	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325430.1	OG0002537	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22127	FGRAMPH1_01G22127	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011325754.1	OG0001516	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22455	FGRAMPH1_01G22455	1	essential	newlabel	lethal;weak_positive	lethal_plus_high_confidence_yeast_transfer	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv	true	true	XP_011326111.1	OG0001923	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22477	FGRAMPH1_01G22477	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326123.1	OG0003618	fgsg_header_repo_local_mapping	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22515	FGRAMPH1_01G22515	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326141.1	OG0001925	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22521	FGRAMPH1_01G22521	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326143.1	OG0001927	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22545	FGRAMPH1_01G22545	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326154.1	OG0001929	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22599	FGRAMPH1_01G22599	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326178.1	OG0003623	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22627	FGRAMPH1_01G22627	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326192.1	OG0001144	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22635	FGRAMPH1_01G22635	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326196.1	OG0001145	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22645	FGRAMPH1_01G22645	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326201.1	OG0001932	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22651	FGRAMPH1_01G22651	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326203.1	OG0001146	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22713	FGRAMPH1_01G22713	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326229.1	OG0000979	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22773	FGRAMPH1_01G22773	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326249.1	OG0002385	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22791	FGRAMPH1_01G22791	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326258.1	OG0001272	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22837	FGRAMPH1_01G22837	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326280.1	OG0001273	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22855	FGRAMPH1_01G22855	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326289.1	OG0003837	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22859	FGRAMPH1_01G22859	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326291.1	OG0003838	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22897	FGRAMPH1_01G22897	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326309.1	OG0002394	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22909	FGRAMPH1_01G22909	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326315.1	OG0002395	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22911	FGRAMPH1_01G22911	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326316.1	OG0001275	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22917	FGRAMPH1_01G22917	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326320.1	OG0002398	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22955	FGRAMPH1_01G22955	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326337.1	OG0002401	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22957	FGRAMPH1_01G22957	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326338.1	OG0002402	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22959	FGRAMPH1_01G22959	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326339.1	OG0001282	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22969	FGRAMPH1_01G22969	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326344.1	OG0002406	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G22989	FGRAMPH1_01G22989	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326353.1	OG0002408	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23005	FGRAMPH1_01G23005	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326360.1	OG0002411	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23007	FGRAMPH1_01G23007	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326361.1	OG0003849	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23023	FGRAMPH1_01G23023	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326369.1	OG0002425	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23047	FGRAMPH1_01G23047	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326380.1	OG0003850	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23053	FGRAMPH1_01G23053	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326383.1	OG0002415	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23067	FGRAMPH1_01G23067	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326388.1	OG0002416	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23101	FGRAMPH1_01G23101	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326400.1	OG0002426	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23103	FGRAMPH1_01G23103	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326401.1	OG0002419	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23105	FGRAMPH1_01G23105	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326402.1	OG0002420	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23117	FGRAMPH1_01G23117	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326408.1	OG0002421	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23139	FGRAMPH1_01G23139	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326417.1	OG0002424	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23161	FGRAMPH1_01G23161	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326427.1	OG0002049	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23163	FGRAMPH1_01G23163	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326428.1	OG0001177	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23173	FGRAMPH1_01G23173	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326431.1	OG0002050	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23179	FGRAMPH1_01G23179	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326434.1	OG0002051	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23217	FGRAMPH1_01G23217	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326452.1	OG0002055	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23221	FGRAMPH1_01G23221	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326454.1	OG0002056	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23225	FGRAMPH1_01G23225	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326456.1	OG0001179	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23259	FGRAMPH1_01G23259	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326473.1	OG0001833	unified_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23261	FGRAMPH1_01G23261	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326472.1	OG0001832	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23265	FGRAMPH1_01G23265	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326475.1	OG0001834	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23275	FGRAMPH1_01G23275	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326479.1	OG0001836	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23279	FGRAMPH1_01G23279	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326481.1	OG0001113	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23309	FGRAMPH1_01G23309	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326494.1	OG0001022	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23313	FGRAMPH1_01G23313	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326496.1	OG0001788	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23317	FGRAMPH1_01G23317	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326498.1	OG0001789	exact_sequence_plus_fgsg_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23327	FGRAMPH1_01G23327	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326503.1	OG0001790	ncbi_protein_id_via_unified_map	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23329	FGRAMPH1_01G23329	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326504.1	OG0001107	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23343	FGRAMPH1_01G23343	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326511.1	OG0001485	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
fgraminearum::FGRAMPH1_01G23357	FGRAMPH1_01G23357	1	essential	newlabel	weak_positive	high_confidence_yeast_transfer_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv	false	true	XP_011326517.1	OG0003533	exact_sequence_plus_unified_support	Included in the rebuilt canonical newlabel positive set after protocolized bridge reconstruction.
