ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence
XP_011323078.1	OG0010040	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317476.1	OG0010041	0	0	0	NA	NA	0.8333	15	0.9444	1.0	2	0.7222	0	0	none	none
XP_011326664.1	OG0010042	1	1	1	YDL148C	SPBC3F6.04c.1:pep	0.8333	15	0.8333	1.0	1	0.8333	0	0	both	medium
XP_011318279.1	OG0010043	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317557.1	OG0010044	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324020.1	OG0010045	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320290.1	OG0010046	0	1	1	NA	SPAC20G8.05c.1:pep	0.7778	14	0.7778	1.0	1	0.7778	0	0	spom_only	medium
XP_011328352.1	OG0010047	0	0	0	NA	NA	0.8333	15	0.8333	1.0	1	0.8333	0	0	none	none
XP_011319711.1	OG0010048	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011319709.1	OG0010049	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321467.1	OG0010050	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324683.1	OG0010051	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325907.1	OG0010052	0	0	0	NA	NA	0.8333	15	0.9444	1.0	2	0.7222	0	0	none	none
XP_011325908.1	OG0010052	0	0	0	NA	NA	0.8333	15	0.9444	1.0	2	0.7222	0	0	none	none
XP_011317633.1	OG0010053	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316499.1	OG0010054	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318271.1	OG0010055	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322028.1	OG0010056	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325575.1	OG0010057	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317590.1	OG0010058	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321132.1	OG0010059	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320927.1	OG0010060	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319407.1	OG0010061	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327463.1	OG0010062	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318710.1	OG0010063	1	1	1	YOR159C	SPBC11G11.06c.1:pep	0.5556	10	0.8333	1.0	2	0.2778	0	0	both	low
XP_011318711.1	OG0010063	1	1	1	YOR159C	SPBC11G11.06c.1:pep	0.5556	10	0.8333	1.0	2	0.2778	0	0	both	low
XP_011319430.1	OG0010064	0	0	0	NA	NA	0.7778	14	0.9444	1.0	2	0.6111	0	0	none	none
XP_011318827.1	OG0010065	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316618.1	OG0010066	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321518.1	OG0010067	0	0	0	NA	NA	0.7222	13	0.9444	1.0	3	0.5556	0	0	none	none
XP_011319611.1	OG0010068	0	0	0	NA	NA	0.8333	15	0.9444	1.0	2	0.7222	0	0	none	none
XP_011316739.1	OG0010069	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011316740.1	OG0010069	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011317660.1	OG0010070	0	0	0	NA	NA	0.7778	14	0.9444	1.0	3	0.6667	0	0	none	none
XP_011322885.1	OG0010071	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318475.1	OG0010072	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323391.1	OG0010073	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315794.1	OG0010074	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322696.1	OG0010075	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315737.1	OG0010076	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320427.1	OG0010077	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321435.1	OG0010078	0	0	0	NA	NA	0.7222	13	0.9444	1.0	2	0.5000	0	0	none	none
XP_011316209.1	OG0010079	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322264.1	OG0010080	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320416.1	OG0010081	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321069.1	OG0010082	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321079.1	OG0010083	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318755.1	OG0010086	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321416.1	OG0010087	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321397.1	OG0010088	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323348.1	OG0010091	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323362.1	OG0010093	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327805.1	OG0010094	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318837.1	OG0010095	0	0	0	NA	NA	0.8333	15	0.8333	1.0	1	0.8333	0	0	none	none
XP_011318796.1	OG0010096	0	0	0	NA	NA	0.8889	16	0.8889	1.0	1	0.8889	0	0	none	none
XP_011321847.1	OG0010097	0	0	0	NA	NA	0.7778	14	0.9444	1.0	2	0.6111	0	0	none	none
XP_011322192.1	OG0010099	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322191.1	OG0010100	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322190.1	OG0010101	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322189.1	OG0010102	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322188.1	OG0010103	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322187.1	OG0010104	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322159.1	OG0010105	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322151.1	OG0010106	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322139.1	OG0010107	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318704.1	OG0010108	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318714.1	OG0010109	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318717.1	OG0010110	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318720.1	OG0010111	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318726.1	OG0010112	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323115.1	OG0010115	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323112.1	OG0010116	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323093.1	OG0010117	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323088.1	OG0010118	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323086.1	OG0010119	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323065.1	OG0010120	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011325080.1	OG0010122	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328739.1	OG0010123	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328723.1	OG0010124	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328669.1	OG0010125	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318784.1	OG0010126	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319502.1	OG0010127	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318985.1	OG0010128	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011318994.1	OG0010129	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327574.1	OG0010131	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327582.1	OG0010132	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317199.1	OG0010134	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317101.1	OG0010135	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316496.1	OG0010136	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317367.1	OG0010137	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317394.1	OG0010138	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011317407.1	OG0010139	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317457.1	OG0010140	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317485.1	OG0010141	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317492.1	OG0010142	0	0	0	NA	NA	0.7778	14	0.7778	1.0	1	0.7778	0	0	none	none
XP_011317504.1	OG0010143	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317420.1	OG0010144	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326556.1	OG0010146	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326557.1	OG0010147	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325987.1	OG0010150	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325925.1	OG0010151	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326021.1	OG0010152	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326019.1	OG0010153	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325991.1	OG0010154	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327310.1	OG0010156	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011327426.1	OG0010158	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327438.1	OG0010159	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327361.1	OG0010160	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321098.1	OG0010162	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318947.1	OG0010163	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318931.1	OG0010164	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325915.1	OG0010165	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325914.1	OG0010166	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325895.1	OG0010167	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325884.1	OG0010168	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325852.1	OG0010171	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325829.1	OG0010172	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325815.1	OG0010173	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325808.1	OG0010174	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325773.1	OG0010175	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325774.1	OG0010176	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325832.1	OG0010178	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322864.1	OG0010179	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322838.1	OG0010180	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322837.1	OG0010181	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322945.1	OG0010182	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326593.1	OG0010186	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315823.1	OG0010187	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315837.1	OG0010188	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315839.1	OG0010189	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315852.1	OG0010190	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315821.1	OG0010191	0	0	0	NA	NA	0.6111	11	0.9444	1.0	3	0.3333	0	0	none	none
XP_011323963.1	OG0010191	0	0	0	NA	NA	0.6111	11	0.9444	1.0	3	0.3333	0	0	none	none
XP_011322797.1	OG0010192	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322723.1	OG0010193	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322705.1	OG0010194	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322782.1	OG0010195	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315605.1	OG0010196	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315610.1	OG0010197	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315625.1	OG0010198	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315699.1	OG0010199	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315700.1	OG0010200	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315701.1	OG0010201	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315714.1	OG0010202	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315723.1	OG0010203	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315686.1	OG0010204	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315698.1	OG0010205	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319629.1	OG0010206	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319637.1	OG0010207	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319650.1	OG0010208	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319687.1	OG0010209	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319634.1	OG0010210	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319633.1	OG0010211	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319674.1	OG0010212	0	0	0	NA	NA	0.7778	14	0.9444	1.0	2	0.6111	0	0	none	none
XP_011317017.1	OG0010214	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317516.1	OG0010215	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317540.1	OG0010216	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326053.1	OG0010219	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326127.1	OG0010220	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326128.1	OG0010221	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326129.1	OG0010222	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326134.1	OG0010223	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326135.1	OG0010224	0	1	1	NA	SPCC1442.09.1:pep	0.8333	15	0.8333	1.0	1	0.8333	0	0	spom_only	medium
XP_011326204.1	OG0010226	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325709.1	OG0010229	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321267.1	OG0010230	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321210.1	OG0010231	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321172.1	OG0010232	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321170.1	OG0010233	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321128.1	OG0010234	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321119.1	OG0010235	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320835.1	OG0010240	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320746.1	OG0010241	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320715.1	OG0010242	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320714.1	OG0010243	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320713.1	OG0010244	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320700.1	OG0010245	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320698.1	OG0010246	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320664.1	OG0010247	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320631.1	OG0010248	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320621.1	OG0010249	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320620.1	OG0010250	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320537.1	OG0010251	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320508.1	OG0010252	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320583.1	OG0010253	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320616.1	OG0010254	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320840.1	OG0010255	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320659.1	OG0010257	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011322216.1	OG0010259	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322245.1	OG0010260	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322620.1	OG0010261	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322982.1	OG0010265	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319047.1	OG0010266	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319092.1	OG0010267	0	1	1	NA	SPBC119.09c.1:pep	0.7778	14	0.7778	1.0	1	0.7778	0	0	spom_only	medium
XP_011319127.1	OG0010268	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319128.1	OG0010269	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319167.1	OG0010270	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319129.1	OG0010271	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317890.1	OG0010274	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318082.1	OG0010275	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324007.1	OG0010277	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324030.1	OG0010278	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316659.1	OG0010279	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320101.1	OG0010280	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320076.1	OG0010281	1	1	1	YIR015W	SPBC1105.16c.1:pep	0.8333	15	0.8333	1.0	1	0.8333	0	0	both	medium
XP_011320071.1	OG0010282	0	0	0	NA	NA	0.7222	13	0.7222	1.0	1	0.7222	0	0	none	none
XP_011316527.1	OG0010283	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316534.1	OG0010284	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316607.1	OG0010285	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316610.1	OG0010286	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316611.1	OG0010287	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316530.1	OG0010288	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326889.1	OG0010289	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326909.1	OG0010290	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326951.1	OG0010291	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011326959.1	OG0010292	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324964.1	OG0010293	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324974.1	OG0010294	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324989.1	OG0010295	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324991.1	OG0010296	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324992.1	OG0010297	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324994.1	OG0010298	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324998.1	OG0010299	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325058.1	OG0010300	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325061.1	OG0010301	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328652.1	OG0010302	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328648.1	OG0010303	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328641.1	OG0010304	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328612.1	OG0010305	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011328611.1	OG0010306	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011328610.1	OG0010307	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011328603.1	OG0010308	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328510.1	OG0010309	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323166.1	OG0010311	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323167.1	OG0010312	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323169.1	OG0010313	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
